pt,mean_mae_xgboost,std_mae_xgboost,z_mae_xgboost
Human herpesvirus 6 infection reactivation,2.857161537161748,5.563065874587549,"[-0.51146656 -0.50765956 -0.48077552 -0.51043194  1.26898914 -0.51344986
  0.36345987 -0.51326559 -0.48033963 -0.49512996 -0.50656385 -0.41974251
  0.0474965  -0.09680799 -0.00835681 -0.48182458 -0.50951378 -0.51317132
 -0.51019536  0.5096284  -0.48074505 -0.51119258  0.77663613 -0.34766847
 -0.47979288  3.5083445  -0.51292321  2.91646245]"
Intraductal papillary mucinous neoplasm,2.861185090246683,3.7991543080118864,"[-0.56298545 -0.18258726 -0.38492296 -0.69528527 -0.68209038 -0.7230786
 -0.56004376  0.79245372 -0.14219607 -0.66596567  0.56431592 -0.63048152
  0.14507106 -0.0767324   0.05614375  0.64947591  1.3535061   2.44566418
 -0.59870621 -0.6531673   3.60319622 -0.69188328  0.18176133 -0.33221241
 -0.64819981 -0.62306761 -0.41865126 -0.51933096]"
Delusion,2.8641869256945194,4.318959929711192,"[-0.2486305  -0.4614243   0.82665425 -0.38945471 -0.57960058 -0.26611309
 -0.28575495 -0.37227359 -0.22776595 -0.53009768 -0.39567645 -0.46971388
 -0.13967069 -0.64193682  1.25837364 -0.66199491  0.06918111 -0.12316687
 -0.24140448  0.37370783  0.07396153  0.04225846 -0.28105724  0.04850411
  4.72589679 -0.18648154 -0.40994447 -0.50637502]"
Pseudomonal bacteraemia,2.8650060483863156,4.621412018070321,"[-0.47601795 -0.24421992 -0.5534706  -0.60381206 -0.46107532 -0.61872501
  0.46712037 -0.13716076 -0.56660329 -0.57940675 -0.24977417 -0.28110334
 -0.51066879  4.78129017 -0.04169891  0.13296363  0.2600326  -0.51394083
  0.45844139 -0.48380882  0.62919485 -0.07067138 -0.24301671  0.53871066
  0.48065191 -0.33038927 -0.16940425 -0.61343744]"
Congenital musculoskeletal anomaly,2.866193836704558,4.387502955210723,"[-0.18533207 -0.63210115 -0.31485035  0.02326299 -0.38935892 -0.57999045
 -0.49223876 -0.33239678 -0.45899475 -0.6482372  -0.14755751 -0.20495055
  3.79470307 -0.42137796 -0.59488498 -0.1945214   0.2933825  -0.64932057
 -0.5375913   0.52022762  0.89260756 -0.50343827 -0.28911184  2.76045754
 -0.59801726 -0.05380552 -0.65220826  0.59564456]"
Periorbital oedema,2.8685648711935907,4.307900667389041,"[-0.54152041 -0.2686562  -0.63476451 -0.30431964  0.1909121  -0.57064574
  0.10810107 -0.42817235 -0.47282077 -0.63460944 -0.63090024 -0.59694166
 -0.63172358  3.247047   -0.41056106 -0.16451511  3.24405745  0.86623078
  0.19854875 -0.24072777  0.97390965 -0.54013077 -0.25470909  0.4664376
 -0.10761627 -0.64754067 -0.5883463  -0.62602281]"
Oesophageal achalasia,2.869648561483193,4.309695421460495,"[ 0.03960659  1.33898221 -0.49234125 -0.09114338 -0.58597006 -0.46658054
 -0.06685035 -0.1228845  -0.4182031  -0.3444418  -0.45187836 -0.46350917
 -0.61930307 -0.44233565 -0.51864979 -0.35282161  4.55014847  0.31382747
  0.27998812 -0.06962566  1.21788555 -0.48801564 -0.5142375  -0.21984138
  0.32309591 -0.34233673 -0.66217973 -0.33038506]"
Vesical fistula,2.870126933787066,4.9331469371116645,"[-0.50959338 -0.57869799 -0.58172712 -0.44701942 -0.51177368 -0.58176904
 -0.5457651   1.00771699 -0.54217999 -0.58176866  1.03140967 -0.58133802
  0.07970382  1.34611688  1.17058088 -0.57368866 -0.55348046  3.82375434
  0.11512322 -0.57473541 -0.53599935 -0.58061531 -0.58143667  0.43482184
 -0.52170973 -0.55605959  1.45628145 -0.52615151]"
Behaviour disorder,2.872012509161181,5.017857074509536,"[-0.36672977  0.0058721  -0.4897886  -0.08555444 -0.41425074 -0.53137768
 -0.56752927 -0.41811727 -0.57133578 -0.25403451 -0.47590406  0.15357284
 -0.22214273  0.49328529 -0.1796787  -0.26077169  4.62957253  0.90351579
  0.11693869 -0.49647648  1.4071565  -0.57230343 -0.26568799 -0.27980207
  0.12767324 -0.54554746 -0.4088966  -0.4316577 ]"
Necrotising colitis,2.8728788888271986,5.714614090442887,"[-0.49828479 -0.50252695 -0.29085219 -0.49579844 -0.50032331  3.49726533
 -0.13618356 -0.5024778  -0.4985207  -0.32035053  3.22804996 -0.50258841
 -0.14902845 -0.11898201 -0.36760268 -0.50196861 -0.50255341 -0.49725538
 -0.04005984 -0.14003485 -0.50230896  0.48645341  0.92072002 -0.44283524
 -0.50221324  0.60317401 -0.22384421 -0.49906917]"
Bile acid malabsorption,2.876528324062719,2.846083449433071,"[-0.15676854  0.41523712 -0.82226913 -0.42612819 -0.36663017 -0.93979621
 -0.2638135  -0.48713316 -0.55313685 -0.64176573  0.47090395  1.1648939
  0.80461587 -0.06158929 -0.1521862  -0.8470892  -0.30329156  2.66617951
  0.61550532 -0.72027408 -0.21716064 -0.74077142 -0.7889135   3.34166563
 -0.47490363 -0.82343149 -0.34502879  0.65308001]"
Enterostomy closure,2.883292044981491,6.279225187598707,"[ 1.45880468  4.54260143 -0.26299416 -0.16415048 -0.45793268 -0.45876566
  1.03018893  1.00354078 -0.04284126 -0.45871337 -0.455263   -0.37725086
 -0.15809616 -0.45759791 -0.37834796  0.03720179 -0.45894464 -0.18303401
 -0.38962953 -0.3311042  -0.21790257 -0.3758837  -0.44364446 -0.39041404
 -0.28638274 -0.40646262 -0.45844981 -0.45853179]"
Optic nerve hypoplasia,2.8839403632566585,5.579799652126459,"[-0.1565759  -0.51271501 -0.51553804 -0.0731484  -0.31042748 -0.51090546
 -0.36338397 -0.50207768 -0.51470624 -0.46183015 -0.19420634 -0.21761602
  3.81020594 -0.22077343 -0.51624758 -0.51118623 -0.33573528  2.62779513
 -0.51653567  0.56811528 -0.5165677  -0.40569351 -0.51581125  1.48309004
 -0.42980768 -0.14004055 -0.43146773  0.38379093]"
Clostridium test,2.884146973464498,5.122990124193042,"[-0.28294288 -0.55823055 -0.52743535 -0.18438635 -0.02139247 -0.56146573
 -0.37914945 -0.52441932 -0.56219298 -0.27063054  0.26924955  4.11185351
  0.13786511  0.03085103  1.00519639 -0.37176149 -0.41769977  0.58609184
 -0.56173783 -0.54438544 -0.38649328 -0.20214484 -0.56216821  2.37881457
 -0.17194048 -0.4935868  -0.56279124 -0.37296697]"
Duodenogastric reflux,2.884572185062907,4.561087367303544,"[ 1.53290494  4.42448128 -0.61106807 -0.21490345  0.56911637 -0.62772655
  0.95438124  0.88363757  0.08478618 -0.21643323  0.03962702 -0.52112786
 -0.10159033 -0.40595245 -0.5174428  -0.1237633  -0.46814466 -0.14203101
 -0.49450472 -0.44503316 -0.47390277 -0.43108886 -0.61016953 -0.24795934
 -0.44233302 -0.22516498 -0.63082749 -0.53776701]"
Carbon monoxide poisoning,2.885471018594607,2.9159774850596376,"[-0.66067254 -0.39697438 -0.9817544  -0.24641254  0.03894914 -0.93305326
 -0.81810927 -0.73292967  0.78927865 -0.40185285  0.1367457   0.22844226
  0.78816651 -0.81909303  0.80646683 -0.35778227  0.09722242 -0.63356962
  0.05942656  3.20828022  2.72170973  0.88886202 -0.59122084 -0.73281324
  0.4981055  -0.69967161 -0.7996697  -0.45607632]"
Brunner's gland hyperplasia,2.885620224081219,7.045261045326202,"[-0.40897668 -0.40706533 -0.40894739 -0.38260158 -0.40900163 -0.28078684
 -0.40945406 -0.40881231 -0.40913606 -0.40864605 -0.28903527 -0.40738589
  4.50824721 -0.40940812 -0.40657503 -0.40676088 -0.36448338  1.47740619
 -0.28954843  1.04505727 -0.40716261 -0.40936213 -0.40903035  0.67306958
 -0.40862488 -0.05111242 -0.31806267  0.80619975]"
Vth nerve injury,2.885620420773221,7.045260965093825,"[-0.40897671 -0.40706536 -0.40894743 -0.38260162 -0.40900167 -0.28078687
 -0.4094541  -0.40881234 -0.40902193 -0.40864608 -0.2890353  -0.40738593
  4.50824723 -0.40940815 -0.40657506 -0.40676092 -0.36448341  1.47740618
 -0.28954846  1.04505726 -0.40716264 -0.40936216 -0.40914377  0.67306956
 -0.40862492 -0.05111245 -0.3180627   0.80619973]"
Anomaly of middle ear congenital,2.8856361657500864,7.045254527848018,"[-0.40897932 -0.40706797 -0.40895003 -0.3826042  -0.40900428 -0.28078936
 -0.4094567  -0.40881495 -0.40902453 -0.40864869 -0.2890378  -0.40738853
  4.50824912 -0.40941076 -0.40657767 -0.40676352 -0.36448598  1.47740529
 -0.28955096  1.04505598 -0.40716525 -0.40941558 -0.40903299  0.67306794
 -0.40862753 -0.05111473 -0.31806522  0.80619823]"
Tobacco interaction,2.885738590282694,7.045212662913288,"[-0.40899629 -0.40708492 -0.408967   -0.38262101 -0.40902124 -0.28080557
 -0.40947368 -0.40847566 -0.4090415  -0.40866566 -0.28905405 -0.40740549
  4.50826137 -0.40942773 -0.40659462 -0.40678048 -0.36450268  1.47739954
 -0.28956722  1.04504765 -0.40718221 -0.40938174 -0.40904996  0.6730574
 -0.40864449 -0.05112958 -0.31808165  0.80618848]"
Anti-glomerular basement membrane antibody,2.8858134256438084,7.045182014722025,"[-0.40900869 -0.40709732 -0.4089794  -0.3826333  -0.40903365 -0.28081741
 -0.40948608 -0.40884432 -0.40905391 -0.40867806 -0.28906593 -0.40741789
  4.50827036 -0.40944013 -0.40660701 -0.40679287 -0.36451489  1.47739534
 -0.2895791   1.04504157 -0.4071946  -0.40874046 -0.40906236  0.67304971
 -0.40865689 -0.05114042 -0.31809366  0.80618137]"
Blood creatine phosphokinase increased,2.8858323229224396,3.847804012444337,"[-0.58813218  1.03701686  0.6845122  -0.2609136  -0.38995166  0.11744672
 -0.56960794  0.13645214 -0.50887327 -0.63563457 -0.68762201 -0.37693957
 -0.33500496  0.52623957 -0.36339996 -0.74889088  0.87495575 -0.50450008
 -0.29547689 -0.04049368 -0.50534708 -0.03777572  4.45840186 -0.50510295
 -0.43225262  0.97537202 -0.58946566 -0.43501182]"
Libido disorder,2.886417528317332,2.5885761473205227,"[ 1.00652191 -0.38549138 -0.81754502 -0.55202502  2.10342368 -0.08124889
 -0.70464876 -0.78826141 -0.67987648  0.73245278 -0.83667729  2.41748018
  1.3424239  -0.9391978   0.45300126 -0.48648357 -0.34240382  0.41464928
 -0.94541195 -0.74846728  2.10690072  0.95467704 -0.50299789 -0.81232393
 -0.56233281 -0.28064233 -1.11505987  0.04956477]"
Penile swelling,2.887312828533836,3.935080544247883,"[-0.544382    0.22475253 -0.42180914 -0.68480162 -0.515885   -0.59271904
 -0.58400287 -0.5081795   0.31663267 -0.73214953 -0.45793699 -0.59013554
  1.51380643  0.42048265  1.0453838  -0.72209644 -0.51565166  0.16525591
 -0.27610922  3.89241943 -0.65408305  1.24322209  0.07675923 -0.57693
  1.26893442 -0.57304951 -0.60576937 -0.61195872]"
Subacute kidney injury,2.88860163051205,6.766029293317135,"[-0.42626578 -0.42630765 -0.42554144 -0.42670814 -0.19402228 -0.42643003
  1.42948518 -0.42555289 -0.33725388 -0.42652135 -0.42640073  0.84029333
  0.78930707 -0.42658458 -0.22609485 -0.42650343 -0.42607746 -0.37977383
 -0.42665421 -0.24114072  0.15887568 -0.26907319 -0.24294566  0.12911831
 -0.42612657 -0.12482795 -0.42599135  4.6357184 ]"
Afterbirth pain,2.8970615155559734,5.508793214260661,"[ 0.69966259 -0.50419986 -0.52175289 -0.52323149  2.77396385 -0.52250946
 -0.37181681 -0.52173348 -0.5013179  -0.43205902 -0.52525918 -0.52264824
  3.65971876 -0.46886983 -0.52419947 -0.39359346 -0.31653748  0.86221676
 -0.52154442  0.67446648 -0.52323957 -0.52463373 -0.5215276   0.41954664
 -0.52570182  0.08343861 -0.42583225  0.51919429]"
Pelvic abscess,2.8992675982870435,13.354820698869156,"[-0.18671462 -0.20281271 -0.21666178 -0.20832886  0.10509846 -0.2066074
 -0.21095786 -0.21708468 -0.20715357 -0.18992861 -0.17941022 -0.21695446
 -0.19701067  5.18725768 -0.21554068 -0.20006963 -0.17494268 -0.19331436
 -0.20814568 -0.21541021 -0.21709501 -0.21688625 -0.19830126 -0.18185516
 -0.21243417 -0.20482739 -0.21428998 -0.19961822]"
Pneumonitis aspiration,2.902545622788455,5.215578825061623,"[-0.51839151 -0.48074033 -0.55041969 -0.54017981 -0.37981331 -0.55390428
 -0.36932933  1.09358585 -0.51291849 -0.49929025  0.77083751 -0.43472746
 -0.55604464  1.36245102  1.25186578 -0.54679426 -0.25363172  3.89030164
 -0.35820543 -0.48641139 -0.49252017 -0.53942621 -0.53603117 -0.26441223
 -0.52895767 -0.52275617  1.66588638 -0.11002267]"
Bankruptcy,2.902629807794991,2.7208427363171315,"[-0.46892778 -0.84788112 -0.88822944 -0.16270198  3.79494616 -0.15653517
  0.28865135 -1.06425459 -0.49598332  0.29243192 -0.96700872  0.88299039
  1.04774977  1.67439289  0.33650475  0.43313023  0.29520977 -0.42875477
 -0.36661734 -0.82416195  0.10666018 -0.11299843 -1.05945416 -0.64855198
 -0.21466604  0.880928   -0.68531321 -0.64155539]"
Acute lung injury,2.9119440848489435,3.798540708110951,"[ 1.14104404  0.8664785  -0.64902071  1.17718926 -0.38371072 -0.54074292
 -0.21636825 -0.31484057 -0.55720436  4.31622514 -0.26779694  0.91178217
 -0.06452202 -0.66769945 -0.07609207 -0.50852506 -0.26097885  0.55533773
 -0.47948178 -0.7055263  -0.58794091  0.02076258 -0.53468179 -0.52970453
 -0.63603292 -0.02399629 -0.7052725  -0.27868047]"
Parapsoriasis,2.914471606708807,3.481396311791735,"[ 0.06833309 -0.78808383 -0.61049499 -0.38970449  0.01069071 -0.83228958
 -0.37178908  0.29639028  0.44205416 -0.27683262  0.98132876 -0.78126645
 -0.17719537  0.1960785  -0.2861457   0.38088159 -0.83660284  2.88566569
  0.38421154 -0.77507354  3.09558571 -0.79525631 -0.57210512  1.3373269
 -0.71997278 -0.57860259 -0.62229967 -0.66483197]"
Orthostatic tremor,2.92254859321607,5.215502066178607,"[-0.28528705 -0.5556917  -0.52544274 -0.1884787  -0.02837599 -0.5588695
 -0.37978712 -0.52248021 -0.55958385 -0.2731931   0.25711066  4.03155497
  0.1280567   0.02294082  0.98000336 -0.37253021 -0.41765364  0.56833283
 -0.55913677 -0.54209218 -0.38700069 -0.2059222  -0.55955951  2.53219827
 -0.1762536  -0.4921946  -0.55694995 -0.3737143 ]"
Alcohol use,2.9225622568283027,3.181474849618477,"[ 0.03832499 -0.6940936  -0.59238036 -0.20482731 -0.88250291 -0.54380714
 -0.27924695 -0.12329044 -0.09875752  0.99409068  1.21297374 -0.90864517
 -0.38412073 -0.84716991  0.18838952 -0.04684743  0.20308728  0.29279517
  4.5087661  -0.79093145 -0.44516189  0.02762428  0.24016374  0.22243835
 -0.13498402 -0.33336957 -0.46751919 -0.15099826]"
Adenomatous polyposis coli,2.9226993585303225,4.786833533110167,"[-0.50582158 -0.6093438   0.10466289 -0.46428    -0.51593724 -0.61022917
 -0.52674705  0.47107922  0.14592907 -0.52079897 -0.12515222  0.80669083
 -0.35075699 -0.39052848 -0.06374224  0.86235739  0.72498426 -0.30765542
 -0.6058217  -0.60361225  4.46681024 -0.485262    1.06848382  0.28082147
 -0.53112337 -0.58569173 -0.60566445 -0.52365053]"
Disinfectant poisoning,2.9230733888185583,7.032614157847232,"[-0.41503779 -0.413123   -0.41500845 -0.38861526 -0.41506279 -0.28661742
 -0.41551603 -0.41487312 -0.26607956 -0.41470657 -0.29488068 -0.41344414
  4.51102884 -0.41547    -0.41263182 -0.41281801 -0.37046448  1.4747374
 -0.29539477  1.04161098 -0.41322046 -0.41542393 -0.41509156  0.66895433
 -0.41468536 -0.05652998 -0.32396028  0.80232391]"
Phlebitis superficial,2.92358577275461,4.678576910469324,"[-0.62353481 -0.60294745 -0.62141167 -0.6203824  -0.49271676 -0.28743212
 -0.61742097  0.61776841 -0.57197805 -0.61464321  0.7011185  -0.5038519
 -0.28665664  3.18055728  0.77324168 -0.61821531 -0.25264659  2.92295085
 -0.58107823 -0.58856067 -0.59057572 -0.59767585  0.16458844 -0.56746063
 -0.57207126  1.00237152  1.02477172 -0.17610815]"
Orbitotomy,2.92832520216118,7.643230475014644,"[ 0.14544361 -0.37885453 -0.38247772  0.56480166 -0.0318494  -0.38249005
  0.0077861  -0.33809124 -0.3821987  -0.28045894 -0.30739081 -0.36407334
 -0.38136218  1.16297812 -0.38249372 -0.38123731 -0.17915139 -0.11137237
 -0.38270487 -0.34801513 -0.25036949 -0.38201578 -0.38271198  4.89782613
 -0.07778616 -0.2370298  -0.38226383 -0.05243688]"
Vanishing twin syndrome,2.9324043633096144,6.765198859749388,"[ 0.50005386 -0.42981457 -0.43302824  0.6806147  -0.25091642 -0.42374589
 -0.03161004 -0.31194848 -0.43120486 -0.39613584 -0.35345223 -0.24855375
  0.0333751  -0.43199989 -0.43291593 -0.4282823  -0.3894359   1.41984415
 -0.4330863  -0.21883576 -0.43291441 -0.39996077 -0.43314173  4.72705711
 -0.11460983  0.07200596 -0.42845817  0.02110042]"
Hypophagia,2.9338596494774447,4.385340780755883,"[-0.48389945 -0.56350417  3.96070134  0.68782937 -0.60312267 -0.4577223
 -0.30719422 -0.23138262 -0.42670134  0.40834165 -0.50945688 -0.52329653
 -0.09120546 -0.37653496  0.18564855  0.01557689  0.03040825 -0.52069279
 -0.22078899 -0.66619352 -0.53972308 -0.55963864  1.1905811  -0.61337445
 -0.0884914  -0.64233182  2.39132917 -0.445161  ]"
Anaplastic large cell lymphoma T- and null-cell types stage IV,2.936989712140741,6.815262948604558,"[ 0.07715814 -0.42683629 -0.43031919  0.48027677 -0.09326906 -0.43033104
 -0.05516862 -0.3876619  -0.43005097 -0.33222573 -0.35814002 -0.41262754
  1.45187081  1.05528858 -0.43033456 -0.42912681 -0.23486673 -0.16971252
 -0.43051618 -0.39719117 -0.43024461 -0.42982716 -0.43054438  4.64550374
 -0.13742699 -0.29050388 -0.43011358 -0.1130591 ]"
Weight,2.936989712140741,6.815262948604558,"[ 0.07715814 -0.42683629 -0.43031919  0.48027677 -0.09326906 -0.43033104
 -0.05516862 -0.3876619  -0.43005097 -0.33222573 -0.35814002 -0.41262754
  1.45187081  1.05528858 -0.43033456 -0.42912681 -0.23486673 -0.16971252
 -0.43051618 -0.39719117 -0.43024461 -0.42982716 -0.43054438  4.64550374
 -0.13742699 -0.29050388 -0.43011358 -0.1130591 ]"
Seborrhoeic dermatitis,2.941544585597254,4.271659338899148,"[-0.26731961 -0.24002113 -0.49203718 -0.28720895 -0.51501058 -0.52855009
 -0.56298072 -0.57125461  1.30901076  0.38088271 -0.57719811 -0.64826354
  1.21613593  0.00418319  1.14987979 -0.67332606 -0.67015403 -0.280755
 -0.49434347  3.89237817 -0.66652687  1.08229825 -0.40334176 -0.62770465
  1.18385648 -0.52618597 -0.6781655  -0.50827747]"
Parotidectomy,2.9420253546285005,5.899483556555047,"[-0.40934269  0.07704885 -0.41347895 -0.48796259 -0.01650428  0.48633554
 -0.49775766 -0.44811737 -0.48252191 -0.42212278  2.12813234 -0.49482423
  0.09992303 -0.28759296 -0.36621359 -0.49764484 -0.47580718 -0.31010526
  0.08354758 -0.3846555  -0.35306993 -0.49354496  1.5923392  -0.49750937
 -0.35344578  4.11381898 -0.45974374 -0.42917995]"
Bile duct stent insertion,2.942415161365045,5.450326277517109,"[-0.52211694 -0.48751873 -0.4368841  -0.53759735 -0.52183464 -0.46224858
 -0.53757632 -0.53542769  0.39833757 -0.52956275 -0.32550149 -0.53482883
  2.81452619  0.18935244  0.93500911 -0.53423535 -0.52839166 -0.53362603
 -0.47216429  3.49201805 -0.51738586  0.8944683  -0.12861242 -0.53716433
  1.07200698 -0.14206516 -0.53701294 -0.43396319]"
Hereditary pancreatitis,2.9463056482106578,7.644912061953477,"[ 0.14305967 -0.38112314 -0.38474554  0.56232548 -0.03419434 -0.38475786
  0.00543243 -0.34036882 -0.38446658 -0.38491802 -0.30967514 -0.36634521
 -0.08360522  1.16037036 -0.38476153 -0.3835054  -0.18146394 -0.11369982
 -0.38497264 -0.35029053 -0.38466798 -0.3842837  -0.38497974  4.89439685
 -0.080121   -0.23932962 -0.3845317  -0.05477729]"
Benign neoplasm of thyroid gland,2.9480847836152555,6.03176690307855,"[ 0.06797229  1.39339583 -0.39467738 -0.15155493 -0.15442258 -0.31374524
  4.86791707  0.11542353 -0.21500575 -0.36030435 -0.45559204  0.14062189
 -0.30466007 -0.05331023 -0.24415752  0.02168599 -0.36382706 -0.12954207
 -0.34776242 -0.43518163 -0.2823347  -0.37755359 -0.3463743  -0.48139085
 -0.09534004 -0.20858119 -0.45406095 -0.4376377 ]"
Adenomyosis,2.9497034911989535,3.5148534816955728,"[-5.48875516e-01 -5.04209199e-01 -7.19816180e-01 -7.11518316e-01
 -3.58938904e-01 -5.53667895e-01  6.57741108e-01 -5.77480782e-01
 -5.27255001e-01 -1.98797299e-01 -6.26157490e-01  3.27096891e-01
 -8.02885222e-01  4.48923670e+00 -1.45801796e-01  6.71351137e-01
 -5.67545723e-01  8.61634324e-01  1.20425994e-01 -3.25796334e-01
 -2.57007005e-02 -5.18313931e-01 -1.86985967e-03  7.74500639e-01
  7.10648634e-01  6.36854409e-03 -7.38418573e-01 -1.65955248e-01]"
Neurostimulator implantation,2.950509027671808,4.361063699088255,"[-0.51721005 -0.41606118 -0.67224182 -0.67073955  0.71167886  0.40896768
 -0.02745512 -0.59166511 -0.59878376 -0.44826244  0.62861385  0.94502935
  0.03836013 -0.61001714 -0.07276137 -0.6613803  -0.61015145 -0.35758871
 -0.4785418  -0.14882825 -0.49375002 -0.60785376  1.52799619 -0.37493977
 -0.55575481  4.10897349 -0.67342953  1.21779637]"
Dust allergy,2.950543251235039,8.886243395165597,"[-0.2844017  -0.30402128 -0.33088943 -0.28816821 -0.03490608 -0.3021204
 -0.26103823 -0.32842938 -0.32620204  0.04910525 -0.28538645  4.80591951
 -0.19952364 -0.22465913  1.73486348 -0.31380031 -0.29571737 -0.04108201
 -0.29894887 -0.31691234 -0.31020684 -0.31001408 -0.26413564 -0.17574741
 -0.30749874 -0.21560842 -0.33178107 -0.23868919]"
Gingival discolouration,2.955259823268854,4.195541218445739,"[-0.39864434 -0.44913579 -0.66415442 -0.6995397   0.43013535 -0.70411554
  0.72153498 -0.49025969 -0.50447804 -0.4237195   0.16667929 -0.42033911
 -0.60760506  4.32383842 -0.41109071  0.78517345 -0.50834786  0.92285614
  0.31474602 -0.6102011   0.32397    -0.65722896 -0.43825286  0.8294846
  0.86319224 -0.33927279 -0.70358537 -0.65163964]"
Arteriovenous graft site infection,2.9559862127592433,6.175438147651378,"[-0.47835562 -0.47198928 -0.35589655 -0.47817841 -0.47791695 -0.34755613
 -0.47839759 -0.4781077   0.57684242 -0.47859854 -0.43203539 -0.47817379
  1.4719316   0.30371743  1.24037151 -0.47622498 -0.47743169 -0.47824061
 -0.47843528  4.27308091 -0.47742624  1.20737209  0.05793014 -0.47782842
 -0.40131753 -0.07201695 -0.47524258 -0.36187588]"
